0	0
113	1
220	1
296	0
401	0
500	2
606	0
710	0
808	1
909	0
1016	2
1123	1
1221	0
1324	1
1438	0
1548	0
1657	0
1767	0
1879	1
1973	0
2083	1
2191	1
2293	1
2401	1
2510	1
2621	0
2732	2
2843	2
2954	1
3070	0
3167	0
3280	0
3382	1
3494	0
3607	1
3709	0
3820	2
3931	1
4036	2
4139	2
4252	1
4358	1
4463	0
4569	2
4678	1
4783	1
4887	0
4999	1
5107	1
5217	0
5324	0
5416	1
5526	2
5636	1
5737	1
5841	1
5939	0
6047	0
6148	0
6245	1
6348	0
6451	1
6564	0
6667	0
6757	1
6872	0
6978	2
7087	0
7201	1
7317	2
7428	2
7538	1
7654	2
7765	2
7869	0
7975	0
8080	0
8184	0
8290	0
8394	2
8500	0
8608	1
8710	1
8804	1
8896	0
9003	0
9103	2
9214	1
9320	1
9428	0
9539	2
9634	1
9740	0
9837	1
9938	2
10046	1
10132	0
10239	1
10339	0
10437	2
10536	0
10645	1
10755	0
10848	1
10957	2
11067	1
11175	0
11277	0
11437	0
11535	2
11643	0
11745	2
11839	1
11946	1
12045	0
12138	0
12247	1
12356	1
12467	3
12575	2
12685	1
12789	1
12892	1
13003	1
13108	1
13222	0
13330	0
13421	0
13525	2
13633	2
13843	0
13943	1
14047	1
14148	1
14250	2
14355	1
14464	1
14651	0
14753	3
14930	0
15034	2
15143	0
15251	3
15348	0
15447	0
15550	2
15643	1
15739	1
15848	2
15943	1
16044	2
16137	0
16241	1
16349	2
16449	1
16546	2
16655	2
16741	1
16832	2
16940	2
17047	0
17160	0
17260	1
17370	2
17483	2
17585	1
17696	1
17792	1
17898	1
18006	2
18113	2
18218	1
18328	1
18434	2
18542	1
18650	3
18759	2
18864	3
18975	0
19081	1
19189	2
19301	2
19403	3
19498	0
19603	0
19702	3
19810	3
19918	1
20016	0
20104	1
20210	3
20315	1
20418	2
20538	0
20644	1
20740	1
20845	3
20949	0
21050	2
21157	2
21257	2
21351	3
21448	2
21554	1
21652	1
21760	2
21873	1
21986	1
22093	2
22198	0
22300	2
22412	3
22565	0
22673	3
22774	0
22871	2
22983	0
23092	2
23209	0
23314	1
23424	2
23506	3
23609	2
23713	1
23812	0
23921	2
24018	1
24200	0
24303	2
24407	1
24508	1
24611	1
24718	2
24828	1
24924	3
25024	2
25131	3
25230	1
25334	1
25444	2
25555	2
25662	2
25769	2
25881	1
25985	3
26095	0
26225	0
26322	0
26426	1
26528	2
26635	1
26744	1
26839	2
26945	1
27056	2
27144	0
27249	2
27348	3
27449	2
27556	2
27669	1
27758	1
27940	0
28047	2
28144	2
28241	0
28345	2
28449	1
28553	1
28685	0
28786	2
28892	1
28992	3
29100	2
29201	2
29309	2
29419	2
29526	3
29615	2
29716	2
29820	1
29931	2
30038	2
30141	2
30249	2
30365	3
30491	0
30589	2
30696	3
30792	2
30895	2
30992	0
31092	1
31197	2
31307	3
31437	0
31540	1
31651	3
31760	2
31871	2
31968	1
32075	0
32239	0
32350	2
32443	1
32545	1
32680	0
32782	2
32890	3
32999	1
33111	1
33262	0
33364	0
33467	3
33559	1
33668	3
33778	2
33887	2
34001	2
34112	3
34321	0
34430	0
34538	2
34644	2
34748	2
34886	0
35078	0
35186	3
35295	2
35409	3
35516	2
35612	2
35738	0
35838	1
35948	1
36071	0
36165	3
36265	2
36369	2
36477	2
36572	3
36682	1
36792	2
36900	3
36977	1
37159	0
37266	3
37354	2
37455	2
37557	1
37662	1
37777	2
37979	0
38080	2
38191	3
38303	2
38409	3
38515	3
38618	3
38718	2
38802	3
38911	3
39010	3
39122	2
39237	2
39353	2
39519	0
39631	2
39737	2
39844	3
